YearMonth,Portfolio Returns,Portfolio
2006-05,-0.05858682653061224,Size
2006-06,0.0010049591836734683,Size
2006-07,-0.04200486868686869,Size
2006-08,0.022407888888888887,Size
2006-09,0.0036257010309278343,Size
2006-10,0.045657595959595954,Size
2006-11,0.035050367346938775,Size
2006-12,-0.0019968659793814436,Size
2007-01,0.013696929292929292,Size
2007-02,-0.004272132653061225,Size
2007-03,0.006123234693877551,Size
2007-04,0.027178,Size
2007-05,0.06226266810385858,Size
2007-06,-0.015453635416666667,Size
2007-07,-0.03845308,Size
2007-08,0.013828454086969696,Size
2007-09,0.022789690721649485,Size
2007-10,0.023983202020202023,Size
2007-11,-0.057738432989690724,Size
2007-12,-0.001483855670103094,Size
2008-01,-0.08648741414141413,Size
2008-02,-0.03213754639175258,Size
2008-03,-0.01267635051546392,Size
2008-04,0.042275599999999997,Size
2008-05,0.03145255555555555,Size
2008-06,-0.09410027272727273,Size
2008-07,0.006305585858585858,Size
2008-08,0.022626755102040815,Size
2008-09,-0.10310470408163265,Size
2008-10,-0.17610357000000001,Size
2008-11,-0.09045083999999999,Size
2008-12,0.01729784693877551,Size
2009-01,-0.11590548484848485,Size
2009-02,-0.13997949494949494,Size
2009-03,0.1294571111111111,Size
2009-04,0.21609211000000003,Size
2009-05,0.034486340000000004,Size
2009-06,0.02120451,Size
2009-07,0.11273952,Size
2009-08,0.02900109090909091,Size
2009-09,0.04256087755102041,Size
2009-10,-0.08449704040404041,Size
2009-11,0.046532,Size
2009-12,0.08760254545454545,Size
2010-01,-0.04267353535353535,Size
2010-02,0.05966695959595959,Size
2010-03,0.0848673775510204,Size
2010-04,0.05783716,Size
2010-05,-0.09009859595959595,Size
2010-06,-0.09712697979797981,Size
2010-07,0.07537531313131314,Size
2010-08,-0.07852865656565657,Size
2010-09,0.12261101010101011,Size
2010-10,0.03164798,Size
2010-11,0.02441583,Size
2010-12,0.08792055102040816,Size
2011-01,0.01568263,Size
2011-02,0.05110243,Size
2011-03,0.020960393939393942,Size
2011-04,0.0384228,Size
2011-05,-0.01253272448979592,Size
2011-06,-0.007880969072164947,Size
2011-07,-0.029027565656565658,Size
2011-08,-0.08897779797979798,Size
2011-09,-0.10479069072164948,Size
2011-10,0.14073614141414142,Size
2011-11,-0.004511040404040404,Size
2011-12,0.005069474747474747,Size
2012-01,0.07812034020618557,Size
2012-02,0.041793886597938146,Size
2012-03,0.03194641237113402,Size
2012-04,-0.0026198181818181832,Size
2012-05,-0.07028042424242424,Size
2012-06,0.039239939393939396,Size
2012-07,-0.0305292,Size
2012-08,0.052933709999999995,Size
2012-09,0.02438064,Size
2012-10,-0.012335639999999998,Size
2012-11,0.01605182663375,Size
2012-12,0.031528898989898996,Size
2013-01,0.0654139494949495,Size
2013-02,0.01624911111111111,Size
2013-03,0.047246909090909096,Size
2013-04,-0.005554349999999999,Size
2013-05,0.04793489,Size
2013-06,-0.013985480000000002,Size
2013-07,0.07763425,Size
2013-08,-0.044345090000000004,Size
2013-09,0.05424226,Size
2013-10,0.030532249999999997,Size
2013-11,0.0308527,Size
2013-12,0.029222828282828284,Size
2014-01,-0.04780247959183674,Size
2014-02,0.04178481632653061,Size
2014-03,-0.0018385714285714286,Size
2014-04,-0.02166027991266,Size
2014-05,0.010591222222222224,Size
2014-06,0.046684,Size
2014-07,-0.07716875257731959,Size
2014-08,0.051108114583333336,Size
2014-09,-0.0576834375,Size
2014-10,0.05667853,Size
2014-11,0.01508107,Size
2014-12,0.01692994897959184,Size
2015-01,-0.0327901,Size
2015-02,0.05305964646464647,Size
2015-03,0.01074576530612245,Size
2015-04,-0.024130310000000002,Size
2015-05,0.025556390000000002,Size
2015-06,0.018517868686868687,Size
2015-07,-0.008865016643717173,Size
2015-08,-0.04889084536082474,Size
2015-09,-0.03832216025510309,Size
2015-10,0.057605244897959186,Size
2015-11,0.02110425510204082,Size
2015-12,-0.05708569387755102,Size
2016-01,-0.0893539393939394,Size
2016-02,-0.005403050505050505,Size
2016-03,0.09235636363636364,Size
2016-04,0.039584666666666664,Size
2016-05,0.0033630909090909093,Size
2016-06,-0.0008411616161616156,Size
2016-07,0.07538523232323233,Size
2016-08,0.016383163265306123,Size
2016-09,0.005421530612244899,Size
2016-10,-0.05283094,Size
2016-11,0.1265796836734694,Size
2016-12,-0.002075183673469388,Size
1929-04,0.025548269999999998,Momentum
1929-05,-0.11867623232323232,Momentum
1929-06,0.12649754081632653,Momentum
1929-07,0.028550134020618553,Momentum
1929-08,0.05684224742268041,Momentum
1929-09,-0.036518666666666665,Momentum
1929-10,-0.25119224489795916,Momentum
1929-11,-0.1518326836734694,Momentum
1929-12,0.020778797979797977,Momentum
1930-01,0.048031916038639995,Momentum
1930-02,0.04126967346938776,Momentum
1930-03,0.06529854545454546,Momentum
1930-04,-0.01868627551020408,Momentum
1930-05,-0.01752687755102041,Momentum
1930-06,-0.14101191666666665,Momentum
1930-07,0.034092290000000004,Momentum
1930-08,0.00936597,Momentum
1930-09,-0.11941055,Momentum
1930-10,-0.07112807070707071,Momentum
1930-11,-0.014998340206185568,Momentum
1930-12,-0.07851956565656566,Momentum
1931-01,0.09412071000000001,Momentum
1931-02,0.11948373,Momentum
1931-03,-0.016861070707070706,Momentum
1931-04,-0.0861659797979798,Momentum
1931-05,-0.09515726262626263,Momentum
1931-06,0.09991839795918367,Momentum
1931-07,-0.02208732,Momentum
1931-08,0.0012941770833333327,Momentum
1931-09,-0.25629693684210525,Momentum
1931-10,0.14810182,Momentum
1931-11,-0.053099626262626265,Momentum
1931-12,-0.13381979,Momentum
1932-01,0.03595680808080808,Momentum
1932-02,0.0375779696969697,Momentum
1932-03,-0.08444282828282829,Momentum
1932-04,-0.12613359595959595,Momentum
1932-05,-0.18919874489795918,Momentum
1932-06,0.022800298969072163,Momentum
1932-07,0.153327,Momentum
1932-08,0.3582225353535353,Momentum
1932-09,-0.03587952525252525,Momentum
1932-10,-0.1729920101010101,Momentum
1932-11,-0.06461454,Momentum
1932-12,-0.03598629896907216,Momentum
1933-01,0.0002024600000000019,Momentum
1933-02,-0.09704205,Momentum
1933-03,0.14121129591836734,Momentum
1933-04,0.42806480999999996,Momentum
1933-05,0.49134385714285717,Momentum
1933-06,0.23457882653061224,Momentum
1933-07,-0.08233498,Momentum
1933-08,0.1281251212121212,Momentum
1933-09,-0.1768294,Momentum
1933-10,-0.11308686,Momentum
